name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Pd2Rh2-Rh-Pd,0.79575878,-1.540685492,1.760965857,0.242253137,3.251594015,2.247656707,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Pd2Pd2-Pd-Pd,0.917336192,-1.694575932,1.425882227,0.387748401,3.97443888,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Ag2-Ag-Pd,0.980623846,-3.725606649,1.238247619,1.897747227,10.14088896,2.033777591,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Pd2La2-La-Pd,0.084969931,1.932225858,1.576456669,-0.928689874,4.657771586,1.746141157,5.77,0.5,1.1,3.3,2,1.92,1.58
Pd2W2-W-Pd,0.49521185,-0.055246379,2.637588694,-0.244200879,2.213274182,2.294649057,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Pd2Re2-Re-Pd,0.664291633,-1.364264648,2.427494794,-0.249477289,2.027966799,2.014750318,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Pd2Os2-Os-Pd,0.687911907,-1.702858181,2.511144785,-0.022788794,2.274135678,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Pd2Ir2-Ir-Pd,0.781855469,-1.953531823,2.205649666,0.0919025,2.690464043,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pd2Pt2-Pt-Pd,0.881672448,-2.053100054,1.845405537,0.262109102,3.288684883,2.247656707,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pd2Au2-Au-Pd,0.968270048,-3.16162551,1.520662403,0.944319864,5.470506072,2.398111117,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ag2Sc2-Sc-Ag,0.185803606,1.269148214,1.668890457,-1.13841824,5.528030611,1.564394458,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ag2Ti2-Ti-Ag,0.275201364,1.008409632,1.646091945,-0.610303413,4.07191502,1.685525612,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ag2Cr2-Cr-Ag,0.492099848,0.600196052,2.201521047,-0.02916551,2.133663031,1.763143971,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ag2Mn2-Mn-Ag,0.552042785,-0.930547158,2.304650244,0.177743908,1.780403097,1.692084092,7.43,0,1.55,5.45,0.07,1.43,0.86
Ag2Fe2-Fe-Ag,0.683683516,-0.983030855,1.843748026,0.259761996,2.547017317,1.86936272,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ag2Co2-Co-Ag,0.765897473,-1.458557645,1.595763409,0.349139538,3.435716985,1.899842651,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ag2Ni2-Ni-Ag,0.884524196,-1.083574998,1.165537497,0.512299626,6.604218798,1.917975009,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ag2Cu2-Cu-Ag,0.978321711,-2.11179449,0.922986341,1.220704387,13.62946762,1.911943632,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ag2Y2-Y-Ag,0.213580807,1.525027588,2.112340151,-0.765897877,3.91610868,1.585575626,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ag2Zr2-Zr-Ag,0.311954114,0.992195988,2.160256227,-0.570090124,3.409653675,1.543596937,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ag2Nb2-Nb-Ag,0.428366755,0.423793495,2.33227032,-0.254837669,2.515286648,1.724625937,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ag2Mo2-Mo-Ag,0.520462413,-0.23992882,2.457071759,-0.074713999,2.170510584,2.064881695,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ag2Ru2-Ru-Ag,0.709788791,-1.302461049,1.903803065,0.097007104,2.620569941,2.087740577,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ag2Rh2-Rh-Ag,0.805359588,-1.361414353,1.642873396,0.258215895,3.527057608,2.132965504,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ag2Pd2-Pd-Ag,0.936862745,-1.419934616,1.278610471,0.283053059,5.188789259,2.087740577,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ag2Ag2-Ag-Ag,0.983062405,-3.984130346,1.130962197,2.420743234,16.60150431,1.93,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2La2-La-Ag,0.26973101,1.228150806,2.186052609,-0.774506527,4.340795485,1.516754623,5.77,0.5,1.1,3.3,2,1.92,1.58
Ag2Ta2-Ta-Ag,0.414646125,0.452546724,2.479920434,-0.309642862,2.465703581,1.659119543,7.89,0.32,1.5,4.86,2,1.62,1.34
Ag2W2-W-Ag,0.503028905,-0.150334515,2.676515797,-0.129000217,2.154601587,2.177559975,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ag2Re2-Re-Ag,0.676255955,-1.551718391,2.446546164,-0.040803243,1.858405413,1.911943632,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ag2Os2-Os-Ag,0.690265908,-1.671217741,2.503711386,0.104364993,2.098771301,2.087740577,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ag2Ir2-Ir-Ag,0.78719335,-1.747216722,2.07054838,0.126841755,2.732238962,2.087740577,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ag2Pt2-Pt-Ag,0.901158739,-1.743038915,1.682171742,0.230851418,3.793259895,2.132965504,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ag2Au2-Au-Ag,0.973300002,-3.360737122,1.399007219,1.15722681,7.916251911,2.275742675,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Os2Sc2-Sc-Os,0.176700327,1.627448453,2.102499573,-0.737342629,3.017032827,1.648513156,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Os2Ti2-Ti-Os,0.246233898,1.122882342,1.960609889,-0.637666837,3.100142793,1.776157626,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Os2V2-V-Os,0.378140841,0.454324945,1.98127877,-0.482908938,2.846158204,1.817798807,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Os2Cr2-Cr-Os,0.49461017,-0.149062327,1.970379806,-0.338619273,2.695350543,1.8390186,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Os2Mn2-Mn-Os,0.555566456,-0.462432489,1.776026068,-0.16374562,3.194474241,1.783068761,7.43,0,1.55,5.45,0.07,1.43,0.86
Os2Fe2-Fe-Os,0.664300943,-1.010167617,1.90910443,0.211678753,2.399213955,1.969879797,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Os2Co2-Co-Os,0.761945103,-1.249307957,1.623812725,0.260951278,3.411123081,2.001998657,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Os2Ni2-Ni-Os,0.869137177,-1.161005268,1.270392237,0.295103653,5.818958633,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Os2Cu2-Cu-Os,0.964956563,-2.295034916,1.085835901,1.113277507,8.595524326,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Os2Y2-Y-Os,0.124224056,1.754588144,1.775939603,-0.94258744,3.991411783,1.544489538,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Os2Zr2-Zr-Os,0.288091271,0.965999719,2.554630874,-0.410471307,2.204109516,1.626597337,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Os2Nb2-Nb-Os,0.399223812,0.444272125,2.544875487,-0.293153917,2.197249646,1.817360405,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Os2Mo2-Mo-Os,0.504659614,-0.212632755,2.503687431,-0.157531811,2.210563161,2.175911979,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Os2Ru2-Ru-Os,0.710730785,-1.43925331,2.188718913,0.060951105,2.573390828,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Os2Rh2-Rh-Os,0.789889635,-1.710930584,1.997724436,0.229546773,3.019631432,2.247656707,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Os2Pd2-Pd-Os,0.908074847,-2.250470228,1.687404856,0.494674572,3.791513526,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Os2Ag2-Ag-Os,0.967555252,-3.965831976,1.449871813,1.839647625,8.527685289,2.033777591,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Os2La2-La-Os,0.180148083,1.397066392,2.23210306,-0.558086772,3.691084344,1.451458702,5.77,0.5,1.1,3.3,2,1.92,1.58
Os2Ta2-Ta-Os,0.371780505,0.477844098,2.725850186,-0.346637781,2.183544051,1.748331683,7.89,0.32,1.5,4.86,2,1.62,1.34
Os2W2-W-Os,0.467320958,-0.164824402,2.789343874,-0.191745432,2.141146703,2.294649057,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Os2Re2-Re-Os,0.588641454,-0.930278942,2.918359649,-0.061321998,2.098298718,2.014750318,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Os2Os2-Os-Os,0.678117548,-1.667391463,2.736825971,0.027647933,2.256215587,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ir2-Ir-Os,0.769852756,-2.071697322,2.45572249,0.142091852,2.594547228,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Os2Pt2-Pt-Os,0.871884473,-2.391417936,2.077370789,0.322676743,3.138175325,2.247656707,9,2.13,2.28,6.74,-2.25,1.53,1.04
Os2Au2-Au-Os,0.95048074,-3.711091942,1.773656634,1.0471131,5.074023008,2.398111117,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ir2Sc2-Sc-Ir,0.201681422,1.289043738,1.948446292,-0.950298206,3.511261951,1.648513156,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ir2Ti2-Ti-Ir,0.270643802,0.860265964,1.759764605,-0.952937491,3.83011482,1.776157626,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ir2V2-V-Ir,0.39192958,0.248871703,1.821901606,-0.719184742,3.188729214,1.817798807,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ir2Mn2-Mn-Ir,0.572924585,-0.457675758,1.753135429,-0.244873894,3.275140518,1.783068761,7.43,0,1.55,5.45,0.07,1.43,0.86
Ir2Fe2-Fe-Ir,0.66783847,-1.070594767,1.927962257,0.198428182,2.34828332,1.969879797,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ir2Co2-Co-Ir,0.766670733,-1.27935955,1.631074197,0.213605944,3.310362145,2.001998657,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ir2Ni2-Ni-Ir,0.8723489,-1.171062821,1.258693554,0.249407931,5.768033754,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ir2Cu2-Cu-Ir,0.968528093,-2.160624886,1.047098709,0.89980958,8.532701053,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ir2Y2-Y-Ir,0.22890891,1.168642591,2.062046907,-0.503745041,3.010760523,1.390793609,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ir2Zr2-Zr-Ir,0.329445296,0.979774226,2.459337061,-0.509937495,2.460608672,1.626597337,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ir2Nb2-Nb-Ir,0.427527327,0.35730837,2.460267133,-0.413959517,2.37067323,1.817360405,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ir2Mo2-Mo-Ir,0.517367311,-0.252713767,2.444400063,-0.252457117,2.329067779,2.175911979,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ir2Ru2-Ru-Ir,0.716622203,-1.402891254,2.131482261,-0.016846869,2.643447918,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ir2Rh2-Rh-Ir,0.802985721,-1.710631471,1.934876679,0.165038216,3.13662025,2.247656707,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ir2Pd2-Pd-Ir,0.910342471,-2.049243284,1.62741344,0.348776329,3.768742908,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ir2Ag2-Ag-Ir,0.972145831,-3.82039127,1.411731334,1.721794823,8.330693865,2.033777591,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ir2La2-La-Ir,0.215464066,0.928268194,1.821395171,-0.911927312,3.581870569,1.555634919,5.77,0.5,1.1,3.3,2,1.92,1.58
Ir2Ta2-Ta-Ir,0.411619253,0.475954091,2.683169631,-0.45637579,2.33601477,1.748331683,7.89,0.32,1.5,4.86,2,1.62,1.34
Ir2W2-W-Ir,0.492011651,-0.165093576,2.754464931,-0.260842318,2.249165515,2.294649057,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ir2Re2-Re-Ir,0.706766394,-1.612838736,2.468610051,-0.239259901,2.177383229,2.014750318,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ir2Os2-Os-Ir,0.690257647,-1.673620076,2.689451023,-0.033347274,2.277531162,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ir2Ir2-Ir-Ir,0.779549855,-2.114771538,2.399041405,0.082061847,2.622196294,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Pt2-Pt-Ir,0.878120772,-2.295127101,2.036312463,0.229874115,3.143904605,2.247656707,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ir2Au2-Au-Ir,0.955931373,-3.475552249,1.716471744,0.933137453,4.929320923,2.398111117,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Pt2Sc2-Sc-Pt,0.17029729,1.426687083,1.945923367,-1.048275573,4.353864233,1.672234903,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Pt2Ti2-Ti-Pt,0.25148299,1.10652072,1.802837129,-0.832098251,4.2136146,1.7761903,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Pt2V2-V-Pt,0.377785528,0.313876972,1.831881328,-0.576596883,3.53687853,1.841563089,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Pt2Mn2-Mn-Pt,0.531458691,-0.833163338,2.382463128,0.102079923,1.765249407,1.808726734,7.43,0,1.55,5.45,0.07,1.43,0.86
Pt2Fe2-Fe-Pt,0.6629926,-1.124859002,1.925322108,0.197734508,2.340769747,1.998225941,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Pt2Co2-Co-Pt,0.762758662,-1.384540095,1.62588666,0.216273556,3.226509261,2.030806984,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Pt2Ni2-Ni-Pt,0.867744906,-1.19009105,1.22070265,0.277520177,5.780785006,2.050189284,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Pt2Cu2-Cu-Pt,0.971757898,-1.906270803,0.98272518,0.795543866,9.396189652,2.043742138,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Pt2Y2-Y-Pt,0.185172899,1.3988159,2.341535635,-0.760268306,3.092990622,1.74399628,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Pt2Zr2-Zr-Pt,0.28517924,1.07258175,2.415857793,-0.634567116,2.922391393,1.65000372,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Pt2Nb2-Nb-Pt,0.397247876,0.300161235,2.38292552,-0.472649248,2.716057775,1.872760086,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Pt2Mo2-Mo-Pt,0.502355447,-0.148324946,2.405014064,-0.328728623,2.469191694,2.207222881,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Pt2Ru2-Ru-Pt,0.704050459,-1.37803712,2.009906646,-0.053760029,2.800088128,2.231657523,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Pt2Rh2-Rh-Pt,0.790374297,-1.576383457,1.812327348,0.141123396,3.362218163,2.28,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Pt2Pd2-Pd-Pt,0.912168402,-1.747105144,1.482766705,0.260699333,4.047512755,2.231657523,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pt2Ag2-Ag-Pt,0.975179401,-3.684457951,1.28664714,1.745134839,9.235125174,2.06304321,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Pt2La2-La-Pt,0.094289902,1.83185207,1.79208831,-1.156161312,4.785724677,1.788219363,5.77,0.5,1.1,3.3,2,1.92,1.58
Pt2Ta2-Ta-Pt,0.371295887,0.339883385,2.622270324,-0.495067586,2.590467127,1.773489797,7.89,0.32,1.5,4.86,2,1.62,1.34
Pt2W2-W-Pt,0.474901234,-0.089934263,2.702968793,-0.322303386,2.35090729,2.32766856,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Pt2Re2-Re-Pt,0.591277209,-1.013070152,2.768326989,-0.159350577,2.223973398,2.043742138,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Pt2Os2-Os-Pt,0.681519548,-1.725377869,2.563866606,-0.06895959,2.3582668,2.231657523,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Pt2Ir2-Ir-Pt,0.77486076,-2.00443884,2.256257195,0.042684569,2.718248622,2.231657523,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pt2Pt2-Pt-Pt,0.877981126,-2.113538753,1.898131691,0.208396785,3.249842728,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Au2-Au-Pt,0.960900073,-3.253294123,1.583011808,0.919182959,5.362227596,2.432619416,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Sc2-Sc-Au,0.189090857,1.204011626,1.765709091,-1.34482127,5.969799852,1.746050626,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Au2Ti2-Ti-Au,0.27251353,0.939717991,1.662593877,-0.852810182,4.896193145,1.847326364,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Au2Cr2-Cr-Au,0.501622888,-0.253497554,1.872259327,-0.375984675,2.948434839,1.967878765,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Au2Mn2-Mn-Au,0.547950182,-0.884826379,2.354701716,0.133310256,1.780266226,1.888567473,7.43,0,1.55,5.45,0.07,1.43,0.86
Au2Fe2-Fe-Au,0.682906442,-1.019964435,1.877817091,0.195568478,2.561328158,2.086431546,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Au2Co2-Co-Au,0.773316489,-1.48983935,1.602897487,0.265093952,3.488216341,2.120450781,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Au2Ni2-Ni-Au,0.883886443,-1.117442558,1.184854904,0.362709537,6.529021875,2.140688653,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Au2Cu2-Cu-Au,0.978046265,-2.092893582,0.942535765,0.880570234,12.30056879,2.133956918,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Au2Y2-Y-Au,0.212388433,1.481249196,2.277575911,-0.922567499,4.035984644,1.855004247,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Au2Zr2-Zr-Au,0.312070116,0.944876892,2.279686031,-0.742161078,3.62361936,1.77309728,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Au2Nb2-Nb-Au,0.422192013,0.397249641,2.38724601,-0.423003143,2.801941052,1.92488805,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Au2Mo2-Mo-Au,0.518548314,-0.168018967,2.423818931,-0.245017205,2.478215793,2.30465402,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Au2Ru2-Ru-Au,0.707789228,-1.298342742,1.899316526,-0.022516799,2.861827637,2.330167256,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Au2Rh2-Rh-Au,0.79546892,-1.37941058,1.687212907,0.175379866,3.536621104,2.380643664,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Au2Pd2-Pd-Au,0.934701679,-1.457652545,1.329645547,0.190070785,4.986653472,2.330167256,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Au2Ag2-Ag-Au,0.982640347,-3.910510475,1.176304475,2.095794084,13.79096217,2.154109976,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Au2La2-La-Au,0.264290116,1.211457131,2.351755033,-0.860420051,3.932490128,1.774488849,5.77,0.5,1.1,3.3,2,1.92,1.58
Au2Ta2-Ta-Au,0.406158737,0.446031549,2.591323839,-0.442059757,2.684776271,1.851775109,7.89,0.32,1.5,4.86,2,1.62,1.34
Au2W2-W-Au,0.500423984,-0.108927555,2.716516328,-0.25588544,2.33230403,2.430416408,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Au2Re2-Re-Au,0.662066579,-1.536778039,2.420423849,-0.296745124,2.073007352,2.133956918,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Au2Os2-Os-Au,0.686797602,-1.696766285,2.529159844,0.037219752,2.128156557,2.330167256,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Au2Ir2-Ir-Au,0.784375605,-1.787639917,2.123024911,0.090936207,2.697808329,2.330167256,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Au2Pt2-Pt-Au,0.89666547,-1.815823042,1.758288049,0.215353203,3.592312876,2.380643664,9,2.13,2.28,6.74,-2.25,1.53,1.04
Au2Au2-Au-Au,0.971937541,-3.333277238,1.453797561,1.014316098,6.871790829,2.54,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
CoSc3-Sc-Co,0.177259786,1.111351187,1.346114775,-0.514712884,3.208105207,1.485557713,6.56,0.19,1.36,3.84,1.5,1.81,1.24
CoTi3-Ti-Co,0.348241218,0.762853052,1.945250354,-0.307433248,2.127323686,1.602684905,6.83,0.08,1.54,4.63,1.5,1.61,1.08
CoV3-V-Co,0.426083313,0.337713544,1.885825493,-0.35528087,2.196330588,1.677187641,6.75,0.53,1.63,4.88,1.06,1.49,0.98
CoCr3-Cr-Co,0.52040511,-0.242269983,1.834461629,-0.289179626,2.333251876,1.701837309,6.77,0.67,1.66,5.27,0.16,1.42,0.9
CoMn3-Mn-Co,0.582909515,-0.455893189,2.042491626,0.000374557,2.372361536,1.596717294,7.43,0,1.55,5.45,0.07,1.43,0.86
CoFe3-Fe-Co,0.688698642,-0.920406232,1.953810239,0.269007469,2.51874181,1.839892468,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
CoCo3-Co-Co,0.77908284,-1.384717879,1.740791864,0.311962312,3.251965532,1.88,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoNi3-Ni-Co,0.876276198,-1.463544792,1.426643098,0.431646813,4.753021139,1.905353645,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
CoCu3-Cu-Co,0.970523947,-2.591608344,1.162914773,0.990842953,7.798924938,1.895983051,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CoY3-Y-Co,0.007638662,3.153001464,1.17179168,-0.7519741,2.870097697,1.22,6.22,0.31,1.22,3.42,1.95,1.99,1.58
CoZr3-Zr-Co,0.422670459,0.631798889,2.064364359,0.100396656,1.824306058,1.372511025,6.63,0.43,1.33,4.35,1.95,1.77,1.41
CoNb3-Nb-Co,0.486947405,0.185697505,2.708369553,0.000193391,1.842547815,1.652447065,6.76,0.9,1.6,4.69,1.41,1.62,1.28
CoRu3-Ru-Co,0.718591474,-1.926149492,2.483565092,0.068965617,2.171962046,2.131914162,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
CoRh3-Rh-Co,0.806058395,-2.00384644,2.179705928,0.173241596,2.65759579,2.193711174,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
CoAg3-Ag-Co,0.980253904,-4.419499878,1.61690592,0.898400707,6.350007185,1.917376694,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
CoTa3-Ta-Co,0.446903092,0.407419433,2.419538836,-0.059291984,1.883554674,1.53425631,7.89,0.32,1.5,4.86,2,1.62,1.34
CoW3-W-Co,0.520353029,-0.237194833,2.797610086,-0.030071827,1.775835051,2.239353124,7.98,0.86,2.36,5.09,0.77,1.56,1.27
CoRe3-Re-Co,0.749211487,-2.172384043,2.663214387,-0.031854948,2.000179088,1.895983051,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
CoOs3-Os-Co,0.704498165,-2.296298665,3.097222546,0.024917314,2.037439844,2.131914162,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
CoPt3-Pt-Co,0.885493153,-2.141957332,1.864038705,0.323072746,3.490086939,2.231651071,9,2.13,2.28,6.74,-2.25,1.53,1.04
NiSc3-Sc-Ni,0.17623487,1.835279905,1.952675159,-0.471949593,2.474295448,1.439200556,6.56,0.19,1.36,3.84,1.5,1.81,1.24
NiTi3-Ti-Ni,0.26816994,1.231293711,2.074520827,-0.324874668,2.258220381,1.607767517,6.83,0.08,1.54,4.63,1.5,1.61,1.08
NiV3-V-Ni,0.39092236,0.493074997,1.952273416,-0.25143037,2.433947825,1.682506524,6.75,0.53,1.63,4.88,1.06,1.49,0.98
NiCr3-Cr-Ni,0.495889135,-0.062448306,1.912488874,-0.172257768,2.5547034,1.707234364,6.77,0.67,1.66,5.27,0.16,1.42,0.9
NiFe3-Fe-Ni,0.682928919,-0.953185466,1.580305482,0.12295361,3.628632857,1.842085999,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
NiCo3-Co-Ni,0.772139511,-1.404415625,1.701163092,0.323216761,3.293267574,1.884584528,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
NiNi3-Ni-Ni,0.868689344,-1.40975622,1.372489282,0.460369002,4.944000276,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiCu3-Cu-Ni,0.968449783,-2.369990531,1.119864837,0.964999282,8.060897093,1.901995803,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
NiY3-Y-Ni,0.058057317,2.801979316,1.477230084,-0.900136634,3.447299249,1.478397932,6.22,0.31,1.22,3.42,1.95,1.99,1.58
NiZr3-Zr-Ni,0.284790416,1.284675707,2.311901911,-0.093878236,1.772283382,1.379017615,6.63,0.43,1.33,4.35,1.95,1.77,1.41
NiNb3-Nb-Ni,0.423781464,0.34328076,2.721424151,-0.041701618,1.875893386,1.657687488,6.76,0.9,1.6,4.69,1.41,1.62,1.28
NiMo3-Mo-Ni,0.509533852,-0.491411293,2.718923182,-0.038014703,1.912941533,2.107510147,7.09,0.75,2.16,5.09,0.35,1.55,1.2
NiRu3-Ru-Ni,0.708137724,-1.84184199,2.401679032,0.073522125,2.224679395,2.138675125,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
NiRh3-Rh-Ni,0.800297036,-2.118006591,2.221775845,0.216620751,2.673691147,2.200668115,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
NiPd3-Pd-Ni,0.914039751,-2.315337256,1.867476004,0.275716999,3.074144894,2.138675125,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
NiAg3-Ag-Ni,0.976872697,-4.216359915,1.530702876,1.006657625,6.979127052,1.924980452,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
NiTa3-Ta-Ni,0.403534782,0.091750838,2.829933516,-0.059100798,1.949699427,1.574271672,7.89,0.32,1.5,4.86,2,1.62,1.34
NiW3-W-Ni,0.483233937,-0.475565505,3.092984081,-0.062731284,1.901476225,2.262227492,7.98,0.86,2.36,5.09,0.77,1.56,1.27
NiRe3-Re-Ni,0.598344672,-1.196048921,3.154019571,0.000771216,1.929818762,1.901995803,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
NiOs3-Os-Ni,0.685687568,-2.131701998,3.006607536,0.053139318,2.102558271,2.138675125,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
NiIr3-Ir-Ni,0.773572901,-2.612213848,2.778486776,0.067956551,2.340090446,2.138675125,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
NiPt3-Pt-Ni,0.877742208,-2.030949856,1.798468969,0.325408011,3.538007793,2.235580116,9,2.13,2.28,6.74,-2.25,1.53,1.04
