name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Pd2Pd2-Pd-Pd,0.917350657,-1.694668555,1.425868481,0.387801766,3.974516013,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Ag2-Ag-Pd,0.939139363,-1.711827628,1.425960078,-0.052249942,5.418703565,2.007321427,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2La2-La-Pd,0.916483121,-2.124309616,1.43857023,2.410988044,9.368766906,1.385913155,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2W2-W-Pd,0.911760513,-2.771385652,1.82760364,1.262961361,5.016061162,2.310815151,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Re2-Re-Pd,0.921114272,-2.950074583,1.748195131,0.711755625,3.589622888,1.985428835,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Os2-Os-Pd,0.908893717,-2.764629906,1.806023524,0.558007362,3.752464565,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Ir2-Ir-Pd,0.910793652,-2.348269236,1.703556045,0.306241467,3.792122956,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Pt2-Pt-Pd,0.913216252,-1.905644993,1.594694772,0.103494115,3.84829493,2.25569926,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd2Au2-Au-Pd,0.930851864,-1.725413348,1.552833102,-0.211090733,4.570203239,2.4328224,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ag2Sc2-Sc-Ag,0.975380465,-4.667055466,1.22771464,4.174771552,22.55445911,1.510582429,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ti2-Ti-Ag,0.979515012,-4.484843173,1.144795882,3.881838293,20.80473364,1.647903201,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Cr2-Cr-Ag,0.978653748,-4.234445697,1.223421803,3.598786159,19.00282599,1.736772182,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Mn2-Mn-Ag,0.977522065,-4.284997475,1.226664129,3.301787416,17.92626637,1.655386394,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Fe2-Fe-Ag,0.980710745,-4.113148797,1.144450775,3.292922714,18.4664,1.859443367,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Co2-Co-Ag,0.979240605,-3.970870897,1.179829244,2.979130818,16.31362007,1.89486244,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ni2-Ni-Ag,0.980021819,-3.751810378,1.157548081,3.044062417,16.54230904,1.91597814,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Cu2-Cu-Ag,0.981056594,-4.028006631,1.174237752,2.987302854,17.01198084,1.908950703,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Y2-Y-Ag,0.971957646,-4.578389809,1.32360312,4.263262789,23.1594745,1.399971112,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Zr2-Zr-Ag,0.970004016,-4.568620041,1.376484565,3.751420542,18.84081873,1.487179333,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Nb2-Nb-Ag,0.972693466,-4.401989968,1.332298184,3.396915895,16.56041544,1.6925877,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Mo2-Mo-Ag,0.974176773,-4.301186414,1.322724475,2.961017899,13.9202354,2.088261196,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ru2-Ru-Ag,0.980218939,-3.626698072,1.17488984,2.251257254,11.25826327,2.115256651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Rh2-Rh-Ag,0.979812882,-3.451700628,1.166879393,2.268873778,11.39376013,2.168810392,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Pd2-Pd-Ag,0.983708925,-3.294868416,1.107483489,2.272955654,11.63253924,2.115256651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ag2-Ag-Ag,0.983064021,-3.984264977,1.130958431,2.42078135,16.60179666,1.93,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2La2-La-Ag,0.974620342,-4.544962559,1.283230163,4.295975571,24.91877252,1.32672494,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ta2-Ta-Ag,0.971040827,-4.479330082,1.386045704,3.304273924,16.14622391,1.631473194,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2W2-W-Ag,0.971597989,-4.383183299,1.427252364,2.764871726,12.81057935,2.221803235,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Re2-Re-Ag,0.984163215,-4.137986247,1.244180596,1.701145487,7.507726291,1.908950703,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Os2-Os-Ag,0.981948402,-3.683563332,1.214719545,1.884431178,10.89933056,2.115256651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Ir2-Ir-Ag,0.979846295,-3.482902235,1.22744279,1.764396524,9.931819843,2.115256651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Pt2-Pt-Ag,0.981312163,-3.290045114,1.198311144,1.772764205,9.739612381,2.168810392,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag2Au2-Au-Ag,0.982764874,-3.82566135,1.225840195,1.787107837,11.71128166,2.339110801,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Os2Sc2-Sc-Os,0.712601136,-1.075642386,2.228439542,0.934472585,3.139675926,1.571100765,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ti2-Ti-Os,0.727100829,-1.259821422,2.273008821,0.776901686,2.770642297,1.713923008,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2V2-V-Os,0.685893891,-1.313171923,2.436356106,0.526823259,2.289506142,1.768912136,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Cr2-Cr-Os,0.685307995,-1.365008101,2.381472201,0.38198236,2.238563642,1.792530745,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Mn2-Mn-Os,0.672767058,-1.463380421,2.348966179,0.359237861,2.33956867,1.721706,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Fe2-Fe-Os,0.692976783,-1.260015407,2.176308382,0.289919908,2.579738682,1.93393809,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Co2-Co-Os,0.686909767,-1.348646952,2.220158148,0.222860373,2.52656919,1.970776154,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ni2-Ni-Os,0.683410922,-1.403177207,2.172607271,0.252676624,2.610416932,1.992737811,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Cu2-Cu-Os,0.699737462,-1.116539396,2.086420118,0.028612205,2.860254782,1.985428835,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Y2-Y-Os,0.670088096,-0.746325191,2.103712054,0.810016211,2.919308453,1.484957807,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Zr2-Zr-Os,0.693783038,-1.183268339,2.280481185,0.770153255,2.936135016,1.546760073,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Nb2-Nb-Os,0.690738158,-1.216207421,2.451603998,0.60544571,2.56800285,1.760397699,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Mo2-Mo-Os,0.68475262,-1.276400101,2.558246492,0.405138905,2.272091025,2.171923028,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ru2-Ru-Os,0.672351273,-1.532121249,2.459650533,0.112393607,2.19632958,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Rh2-Rh-Os,0.671613867,-1.492530602,2.366340212,0.048445564,2.342238037,2.25569926,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Pd2-Pd-Os,0.681669528,-1.328931207,2.223514959,-0.084902328,2.528010571,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ag2-Ag-Os,0.704322545,-1.095055075,2.122702168,-0.333518983,3.307511937,2.007321427,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2La2-La-Os,0.609463289,-0.39796583,1.976379205,0.409653965,3.574406172,1.308127827,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ta2-Ta-Os,0.690067163,-1.367699991,2.520911988,0.582430592,2.627455772,1.682637973,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2W2-W-Os,0.688655199,-1.392033873,2.698364842,0.383764186,2.347030984,2.310815151,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Re2-Re-Os,0.686681507,-1.576653318,2.812931025,0.219263995,2.236524861,1.985428835,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Os2-Os-Os,0.678116176,-1.667389865,2.736830212,0.027647659,2.256209078,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Ir2-Ir-Os,0.673592254,-1.634366788,2.62776324,-0.098612313,2.376092405,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Pt2-Pt-Os,0.684883665,-1.559819788,2.502195832,-0.167187863,2.47328817,2.25569926,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os2Au2-Au-Os,0.696675102,-1.33184533,2.333258401,-0.403510574,2.996501682,2.4328224,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ir2Sc2-Sc-Ir,0.84331992,-1.775629121,1.946039606,1.142676994,3.74771365,1.571100765,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ti2-Ti-Ir,0.838987908,-2.06852301,2.019872605,1.008076619,3.351867381,1.713923008,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2V2-V-Ir,0.804147264,-2.061495972,2.139826304,0.726463775,2.662649991,1.768912136,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Mn2-Mn-Ir,0.79363834,-1.896194322,2.114527071,0.598535832,2.943324217,1.705340307,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Fe2-Fe-Ir,0.806722014,-1.646195183,2.012174379,0.525083674,3.164198608,1.93393809,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Co2-Co-Ir,0.795083871,-1.715350192,2.041004041,0.431538685,3.022878397,1.970776154,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ni2-Ni-Ir,0.789874641,-1.708048174,1.999155002,0.461854714,3.103618961,1.992737811,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Cu2-Cu-Ir,0.799781741,-1.495098089,1.925257113,0.262605185,3.260808096,1.985428835,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Y2-Y-Ir,0.83463877,-1.822640109,2.081328932,1.241116728,3.899530877,1.432831608,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Zr2-Zr-Ir,0.820194026,-1.727788487,2.165843906,1.047867638,3.566027106,1.546760073,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Nb2-Nb-Ir,0.805159732,-1.858397478,2.337210353,0.829075484,2.959602487,1.745174668,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Mo2-Mo-Ir,0.792411646,-1.899929068,2.36255858,0.65266651,2.727490766,2.171923028,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ru2-Ru-Ir,0.778552948,-1.9525659,2.237906078,0.323640107,2.58166635,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Rh2-Rh-Ir,0.781256745,-1.899978193,2.166515456,0.253927634,2.71579752,2.25569926,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Pd2-Pd-Ir,0.780567203,-1.620755578,2.037061728,0.128466603,2.847544138,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ag2-Ag-Ir,0.794921789,-1.380623136,1.954043886,-0.166777666,3.628381929,2.007321427,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2La2-La-Ir,0.842354047,-1.842091193,1.891418856,1.143851436,3.969938164,1.385913155,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ta2-Ta-Ir,0.805012652,-1.965823727,2.45983291,0.817573701,2.996370661,1.665153882,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2W2-W-Ir,0.794327123,-2.015968256,2.517498488,0.634789615,2.78970591,2.310815151,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Re2-Re-Ir,0.838717156,-2.479674994,2.259253266,0.253679501,2.45507895,1.985428835,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Os2-Os-Ir,0.784041771,-2.190189939,2.496729702,0.225127454,2.541628909,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Ir2-Ir-Ir,0.779553723,-2.11479,2.399045598,0.082075318,2.622193406,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Pt2-Pt-Ir,0.783502233,-1.871457386,2.284357367,-0.014913059,2.711968645,2.25569926,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir2Au2-Au-Ir,0.789085242,-1.546147971,2.124784341,-0.267420598,3.204311441,2.4328224,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pt2Sc2-Sc-Pt,0.888641481,-2.817738786,1.892176417,1.850069138,6.284364233,1.588026297,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ti2-Ti-Pt,0.892259727,-2.893624652,1.86504403,1.636023808,5.552351297,1.713946655,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2V2-V-Pt,0.871346152,-2.810465629,1.931041144,1.269380924,4.320250727,1.786227834,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Mn2-Mn-Pt,0.876071601,-2.646242278,1.898216991,1.099770601,4.393000125,1.740254009,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Fe2-Fe-Pt,0.88693552,-2.2675456,1.74217064,0.919194933,4.397280798,1.954772483,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Co2-Co-Pt,0.882515288,-2.289677301,1.756741621,0.795016377,4.139566616,1.992007405,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ni2-Ni-Pt,0.882344506,-2.129694085,1.717676751,0.805018118,4.145965048,2.014205656,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Cu2-Cu-Pt,0.896305265,-1.872788004,1.692856408,0.641886317,4.176929612,2.00681794,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Y2-Y-Pt,0.87779997,-2.584212123,1.834186164,1.863391595,6.535977039,1.471744209,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Zr2-Zr-Pt,0.873161397,-2.676011487,2.006412991,1.641868292,5.541777214,1.563423382,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Nb2-Nb-Pt,0.869023636,-2.834668008,2.089171674,1.342059875,4.434844914,1.762258001,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Mo2-Mo-Pt,0.868762814,-2.670628894,2.048962089,1.091399704,3.905851538,2.195321243,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ru2-Ru-Pt,0.865112357,-2.511964632,1.908173897,0.675370498,3.393161716,2.223700689,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Rh2-Rh-Pt,0.87075123,-2.302769363,1.849342609,0.589189083,3.494014202,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Pd2-Pd-Pt,0.878674364,-1.891726893,1.721555107,0.42580068,3.468983666,2.223700689,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ag2-Ag-Pt,0.902602725,-1.772778891,1.679798717,0.076619417,4.330017279,2.028946383,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2La2-La-Pt,0.866224117,-2.083367732,1.752327885,1.856169544,6.515251683,1.402512495,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ta2-Ta-Pt,0.866108465,-3.006956452,2.208178322,1.314152072,4.431701214,1.6814539,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2W2-W-Pt,0.867905524,-2.798709604,2.190890266,1.057391325,3.931960256,2.335709656,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Re2-Re-Pt,0.870564082,-2.99359952,2.189405194,0.81971637,3.527929667,2.00681794,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Os2-Os-Pt,0.868205027,-2.863894516,2.133304674,0.546525771,3.23140862,2.223700689,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Ir2-Ir-Pt,0.870943082,-2.565371086,2.040670979,0.360321291,3.19386279,2.223700689,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Pt2-Pt-Pt,0.877843237,-2.112425832,1.898173864,0.207831109,3.249565855,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt2Au2-Au-Pt,0.893025358,-1.875158219,1.834077432,-0.016736748,3.803200257,2.459031294,9,2.13,2.28,6.74,-2.25,1.53,1.04
Au2Sc2-Sc-Au,0.962197224,-4.366582456,1.484070721,3.111165113,13.83874334,1.640315357,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ti2-Ti-Au,0.965108579,-4.381975318,1.424578659,2.870171336,12.55414301,1.789429611,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Cr2-Cr-Au,0.961580522,-3.950231548,1.497084145,2.235451466,9.181097355,1.885930902,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Mn2-Mn-Au,0.962842043,-4.013605448,1.512927121,2.301586111,10.20221221,1.797555481,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Fe2-Fe-Au,0.968529773,-3.776625817,1.404127381,2.207373835,10.24549768,2.019137421,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Co2-Co-Au,0.966105316,-3.665464404,1.439358953,1.990662176,9.196173721,2.057598381,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ni2-Ni-Au,0.967000781,-3.38902573,1.411103371,2.008468904,9.151157944,2.080527555,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Cu2-Cu-Au,0.969838507,-3.577753672,1.407614721,1.936556784,9.437731532,2.072896583,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Y2-Y-Au,0.95766972,-4.207345816,1.559948477,3.216134839,14.60051603,1.520204439,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Zr2-Zr-Au,0.952132389,-4.331180714,1.677419075,2.82386017,11.71754266,1.614902339,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Nb2-Nb-Au,0.955249322,-4.097714661,1.648535972,2.442502959,9.768638918,1.837951736,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Mo2-Mo-Au,0.954733284,-4.054362389,1.648180232,2.164429779,8.420672702,2.267606748,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ru2-Ru-Au,0.958840125,-3.492808847,1.510934651,1.569672104,6.382229779,2.296920647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Rh2-Rh-Au,0.962979423,-3.146606714,1.44166086,1.502909167,6.575309532,2.355073729,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Pd2-Pd-Au,0.97228792,-2.884092455,1.361460525,1.4081714,6.477227113,2.296920647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ag2-Ag-Au,0.973027605,-3.487706105,1.362810199,1.397049257,8.996082905,2.09575365,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2La2-La-Au,0.961266058,-4.064003841,1.479981941,3.218105732,15.71302476,1.453917271,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ta2-Ta-Au,0.952314424,-4.195112361,1.757209322,2.3452303,9.363333375,1.756766318,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2W2-W-Au,0.952668183,-4.197112865,1.785580029,2.016276784,7.816080981,2.412617741,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Re2-Re-Au,0.96017316,-4.230549168,1.644210614,1.460465503,5.600101071,2.072896583,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Os2-Os-Au,0.966287037,-3.368795933,1.550304087,1.098416298,5.859639399,2.296920647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Ir2-Ir-Au,0.964444791,-3.178018987,1.530394582,1.079464351,5.715843955,2.296920647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Pt2-Pt-Au,0.968176458,-2.919317494,1.463387848,1.073305829,5.823468678,2.355073729,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au2Au2-Au-Au,0.97193765,-3.333249275,1.453802021,1.014287171,6.871726569,2.54,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
CoSc3-Sc-Co,0.79633974,-0.702395905,1.278837465,1.471901815,4.102216787,1.39719542,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoTi3-Ti-Co,0.824797197,-1.319625555,1.443036546,1.186852778,4.002656476,1.571029839,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoV3-V-Co,0.804116464,-1.300479428,1.543174462,0.828139934,3.230722166,1.653425491,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoCr3-Cr-Co,0.797868767,-1.317797177,1.586797534,0.511818769,2.931372462,1.675968154,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoMn3-Mn-Co,0.792030541,-1.281926595,1.665789176,0.46731599,3.416892784,1.573185242,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoFe3-Fe-Co,0.790067031,-1.134357763,1.682894341,0.439082552,3.466300042,1.834939568,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoCo3-Co-Co,0.779876963,-1.389732784,1.740626424,0.31445849,3.253675282,1.88,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoNi3-Ni-Co,0.770940771,-1.479803678,1.706578917,0.335073642,3.242442284,1.907675408,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoCu3-Cu-Co,0.792529485,-1.062889705,1.567912731,-0.074800999,4.146469932,1.897990463,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoY3-Y-Co,0.62211695,0.165626493,1.107906932,1.53412529,5.554189854,1.287758968,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoZr3-Zr-Co,0.793361692,-0.865604265,1.416077783,1.222902961,4.273216684,1.372511025,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoNb3-Nb-Co,0.803903118,-1.173165679,1.754411311,0.859218867,3.90703051,1.626012086,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoRu3-Ru-Co,0.780861107,-1.408652597,1.894915356,-0.123767189,3.303793835,2.165689534,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoRh3-Rh-Co,0.767466358,-1.426060966,1.780183064,0.068877851,3.161653639,2.246417442,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoAg3-Ag-Co,0.780066039,-1.068001245,1.459269643,-0.222126038,5.233557658,1.926107079,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoTa3-Ta-Co,0.791059838,-1.261157301,1.715730816,0.950638338,3.723463562,1.526282212,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoW3-W-Co,0.781494544,-1.217902629,1.799350097,0.525209611,3.303025004,2.315701037,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoRe3-Re-Co,0.84277675,-1.848264402,1.927010251,-0.258767403,2.902627635,1.897990463,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoOs3-Os-Co,0.791766828,-1.569658585,2.18493144,-0.196143012,3.44629894,2.165689534,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
CoPt3-Pt-Co,0.760874728,-1.69778844,1.802809997,-0.007607298,2.630216186,2.236439464,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
NiSc3-Sc-Ni,0.868911894,-1.573238221,1.306871386,2.284593985,7.941568821,1.412300723,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiTi3-Ti-Ni,0.879882105,-1.863186419,1.461615378,1.980576214,7.086127918,1.573518979,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiV3-V-Ni,0.86726202,-1.828086406,1.519085092,1.497665955,5.374459962,1.656045179,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiCr3-Cr-Ni,0.865984948,-1.713765607,1.492876732,1.084076196,4.540267097,1.683451527,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiFe3-Fe-Ni,0.865776978,-1.595278519,1.368653396,0.710279026,5.047516814,1.837846847,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiCo3-Co-Ni,0.869210161,-1.602911054,1.430260761,0.541890097,4.815840375,1.882978673,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiNi3-Ni-Ni,0.868168195,-1.405940899,1.37273617,0.456480098,4.941926012,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiCu3-Cu-Ni,0.877250312,-0.979572503,1.296086185,-0.069400559,6.075616697,1.900997639,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiY3-Y-Ni,0.465357181,0.291296313,0.983005576,2.235550037,8.378599605,1.29030988,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiZr3-Zr-Ni,0.862856418,-1.530989131,1.420432064,1.997487105,7.205771363,1.374487798,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiNb3-Nb-Ni,0.866343587,-1.83006155,1.662696832,1.401705868,5.411062835,1.62858834,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiMo3-Mo-Ni,0.866141855,-2.007978262,1.733456661,0.975736812,4.501804353,2.133593663,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiRu3-Ru-Ni,0.863408119,-1.640167561,1.613713139,0.086710082,4.086700102,2.169120853,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiRh3-Rh-Ni,0.873464679,-1.548378323,1.54998675,-0.080135883,4.402038535,2.23998288,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiPd3-Pd-Ni,0.865097681,-1.280318381,1.476029598,-0.216168298,4.559737213,2.169120853,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiAg3-Ag-Ni,0.884674014,-0.687058949,1.097600359,-0.702519925,11.90704447,1.928454131,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiTa3-Ta-Ni,0.865262036,-2.018606145,1.725408057,1.257000612,5.090420456,1.536687186,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiW3-W-Ni,0.863771814,-2.172597596,1.879973469,0.951450101,4.670180616,2.31059665,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiRe3-Re-Ni,0.872269481,-1.619758771,1.789473963,0.411405485,4.574560902,1.900997639,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiOs3-Os-Ni,0.867005669,-1.435125413,1.597360769,-0.136725545,4.949071911,2.169120853,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiIr3-Ir-Ni,0.870128582,-1.584179251,1.694956621,-0.395270344,4.746809732,2.169120853,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
NiPt3-Pt-Ni,0.862334735,-1.463539252,1.466098588,-0.196490936,3.989837791,2.23998288,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
CuSc3-Sc-Cu,0.961635569,-3.298089058,1.100699902,4.321454355,23.14893221,1.406243013,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
